sample,population,count,total_count,percentage
sample09458,b_cell,8671,95205,9.11
sample09458,cd8_t_cell,30613,95205,32.15
sample09458,cd4_t_cell,24034,95205,25.24
sample09458,nk_cell,6850,95205,7.2
sample09458,monocyte,25037,95205,26.3
sample09459,b_cell,11368,103625,10.97
sample09459,cd8_t_cell,26358,103625,25.44
sample09459,cd4_t_cell,29716,103625,28.68
sample09459,nk_cell,15768,103625,15.22
sample09459,monocyte,20415,103625,19.7
sample09460,b_cell,10833,109712,9.87
sample09460,cd8_t_cell,21855,109712,19.92
sample09460,cd4_t_cell,31819,109712,29.0
sample09460,nk_cell,23565,109712,21.48
sample09460,monocyte,21640,109712,19.72
sample09461,b_cell,14531,101217,14.36
sample09461,cd8_t_cell,29325,101217,28.97
sample09461,cd4_t_cell,25956,101217,25.64
sample09461,nk_cell,16968,101217,16.76
sample09461,monocyte,14437,101217,14.26
sample09462,b_cell,12439,87558,14.21
sample09462,cd8_t_cell,19520,87558,22.29
sample09462,cd4_t_cell,21744,87558,24.83
sample09462,nk_cell,8670,87558,9.9
sample09462,monocyte,25185,87558,28.76
sample09463,b_cell,9173,107998,8.49
sample09463,cd8_t_cell,19338,107998,17.91
sample09463,cd4_t_cell,46379,107998,42.94
sample09463,nk_cell,14684,107998,13.6
sample09463,monocyte,18424,107998,17.06
sample09464,b_cell,12933,104270,12.4
sample09464,cd8_t_cell,21546,104270,20.66
sample09464,cd4_t_cell,32805,104270,31.46
sample09464,nk_cell,15974,104270,15.32
sample09464,monocyte,21012,104270,20.15
sample09465,b_cell,11894,113599,10.47
sample09465,cd8_t_cell,29609,113599,26.06
sample09465,cd4_t_cell,42142,113599,37.1
sample09465,nk_cell,17224,113599,15.16
sample09465,monocyte,12730,113599,11.21
sample09466,b_cell,7220,108969,6.63
sample09466,cd8_t_cell,27310,108969,25.06
sample09466,cd4_t_cell,35577,108969,32.65
sample09466,nk_cell,13700,108969,12.57
sample09466,monocyte,25162,108969,23.09
sample09467,b_cell,2190,110231,1.99
sample09467,cd8_t_cell,27502,110231,24.95
sample09467,cd4_t_cell,45483,110231,41.26
sample09467,nk_cell,15513,110231,14.07
sample09467,monocyte,19543,110231,17.73
sample09468,b_cell,7021,99283,7.07
sample09468,cd8_t_cell,19484,99283,19.62
sample09468,cd4_t_cell,33234,99283,33.47
sample09468,nk_cell,25659,99283,25.84
sample09468,monocyte,13885,99283,13.99
sample09469,b_cell,11889,95479,12.45
sample09469,cd8_t_cell,23114,95479,24.21
sample09469,cd4_t_cell,26329,95479,27.58
sample09469,nk_cell,17675,95479,18.51
sample09469,monocyte,16472,95479,17.25
sample09470,b_cell,6586,109864,5.99
sample09470,cd8_t_cell,20116,109864,18.31
sample09470,cd4_t_cell,36549,109864,33.27
sample09470,nk_cell,29174,109864,26.55
sample09470,monocyte,17439,109864,15.87
sample09471,b_cell,10307,91203,11.3
sample09471,cd8_t_cell,23382,91203,25.64
sample09471,cd4_t_cell,33783,91203,37.04
sample09471,nk_cell,14743,91203,16.17
sample09471,monocyte,8988,91203,9.85
sample09472,b_cell,16105,90737,17.75
sample09472,cd8_t_cell,17088,90737,18.83
sample09472,cd4_t_cell,27555,90737,30.37
sample09472,nk_cell,12258,90737,13.51
sample09472,monocyte,17731,90737,19.54
sample09473,b_cell,15034,96257,15.62
sample09473,cd8_t_cell,26524,96257,27.56
sample09473,cd4_t_cell,25800,96257,26.8
sample09473,nk_cell,14358,96257,14.92
sample09473,monocyte,14541,96257,15.11
sample09474,b_cell,8816,107600,8.19
sample09474,cd8_t_cell,26155,107600,24.31
sample09474,cd4_t_cell,39613,107600,36.82
sample09474,nk_cell,14059,107600,13.07
sample09474,monocyte,18957,107600,17.62
sample09475,b_cell,5288,99954,5.29
sample09475,cd8_t_cell,17664,99954,17.67
sample09475,cd4_t_cell,27506,99954,27.52
sample09475,nk_cell,31859,99954,31.87
sample09475,monocyte,17637,99954,17.65
sample09476,b_cell,8121,90205,9.0
sample09476,cd8_t_cell,27452,90205,30.43
sample09476,cd4_t_cell,21295,90205,23.61
sample09476,nk_cell,16586,90205,18.39
sample09476,monocyte,16751,90205,18.57
sample09477,b_cell,8801,99593,8.84
sample09477,cd8_t_cell,25778,99593,25.88
sample09477,cd4_t_cell,28296,99593,28.41
sample09477,nk_cell,12115,99593,12.16
sample09477,monocyte,24603,99593,24.7
sample09478,b_cell,16176,96193,16.82
sample09478,cd8_t_cell,23618,96193,24.55
sample09478,cd4_t_cell,22062,96193,22.94
sample09478,nk_cell,19108,96193,19.86
sample09478,monocyte,15229,96193,15.83
sample09479,b_cell,9430,91143,10.35
sample09479,cd8_t_cell,24926,91143,27.35
sample09479,cd4_t_cell,28055,91143,30.78
sample09479,nk_cell,11504,91143,12.62
sample09479,monocyte,17228,91143,18.9
sample09480,b_cell,12640,106148,11.91
sample09480,cd8_t_cell,27115,106148,25.54
sample09480,cd4_t_cell,26878,106148,25.32
sample09480,nk_cell,16182,106148,15.24
sample09480,monocyte,23333,106148,21.98
sample09481,b_cell,9084,93473,9.72
sample09481,cd8_t_cell,21158,93473,22.64
sample09481,cd4_t_cell,31017,93473,33.18
sample09481,nk_cell,13983,93473,14.96
sample09481,monocyte,18231,93473,19.5
sample09482,b_cell,7177,101487,7.07
sample09482,cd8_t_cell,19229,101487,18.95
sample09482,cd4_t_cell,33726,101487,33.23
sample09482,nk_cell,19481,101487,19.2
sample09482,monocyte,21874,101487,21.55
sample09483,b_cell,11113,98796,11.25
sample09483,cd8_t_cell,23676,98796,23.96
sample09483,cd4_t_cell,30723,98796,31.1
sample09483,nk_cell,15448,98796,15.64
sample09483,monocyte,17836,98796,18.05
sample09484,b_cell,11809,104821,11.27
sample09484,cd8_t_cell,31690,104821,30.23
sample09484,cd4_t_cell,35890,104821,34.24
sample09484,nk_cell,9151,104821,8.73
sample09484,monocyte,16281,104821,15.53
sample09485,b_cell,6906,89487,7.72
sample09485,cd8_t_cell,25586,89487,28.59
sample09485,cd4_t_cell,28358,89487,31.69
sample09485,nk_cell,9895,89487,11.06
sample09485,monocyte,18742,89487,20.94
sample09486,b_cell,3449,98707,3.49
sample09486,cd8_t_cell,19210,98707,19.46
sample09486,cd4_t_cell,28933,98707,29.31
sample09486,nk_cell,17948,98707,18.18
sample09486,monocyte,29167,98707,29.55
sample09487,b_cell,7506,111011,6.76
sample09487,cd8_t_cell,24509,111011,22.08
sample09487,cd4_t_cell,46772,111011,42.13
sample09487,nk_cell,17319,111011,15.6
sample09487,monocyte,14905,111011,13.43
sample09488,b_cell,6970,108066,6.45
sample09488,cd8_t_cell,29855,108066,27.63
sample09488,cd4_t_cell,29237,108066,27.05
sample09488,nk_cell,11739,108066,10.86
sample09488,monocyte,30265,108066,28.01
sample09489,b_cell,11091,99158,11.19
sample09489,cd8_t_cell,27100,99158,27.33
sample09489,cd4_t_cell,33915,99158,34.2
sample09489,nk_cell,10960,99158,11.05
sample09489,monocyte,16092,99158,16.23
sample09490,b_cell,3647,98337,3.71
sample09490,cd8_t_cell,26415,98337,26.86
sample09490,cd4_t_cell,27411,98337,27.87
sample09490,nk_cell,13552,98337,13.78
sample09490,monocyte,27312,98337,27.77
sample09491,b_cell,7675,100726,7.62
sample09491,cd8_t_cell,25757,100726,25.57
sample09491,cd4_t_cell,34920,100726,34.67
sample09491,nk_cell,18468,100726,18.33
sample09491,monocyte,13906,100726,13.81
sample09492,b_cell,8607,95832,8.98
sample09492,cd8_t_cell,29491,95832,30.77
sample09492,cd4_t_cell,24756,95832,25.83
sample09492,nk_cell,15521,95832,16.2
sample09492,monocyte,17457,95832,18.22
sample09493,b_cell,7083,92409,7.66
sample09493,cd8_t_cell,25716,92409,27.83
sample09493,cd4_t_cell,22474,92409,24.32
sample09493,nk_cell,8894,92409,9.62
sample09493,monocyte,28242,92409,30.56
sample09494,b_cell,10310,99359,10.38
sample09494,cd8_t_cell,23639,99359,23.79
sample09494,cd4_t_cell,28716,99359,28.9
sample09494,nk_cell,16646,99359,16.75
sample09494,monocyte,20048,99359,20.18
sample09495,b_cell,12616,99837,12.64
sample09495,cd8_t_cell,26070,99837,26.11
sample09495,cd4_t_cell,23468,99837,23.51
sample09495,nk_cell,22059,99837,22.1
sample09495,monocyte,15624,99837,15.65
sample09496,b_cell,10973,104305,10.52
sample09496,cd8_t_cell,19661,104305,18.85
sample09496,cd4_t_cell,30835,104305,29.56
sample09496,nk_cell,17584,104305,16.86
sample09496,monocyte,25252,104305,24.21
sample09497,b_cell,9406,110268,8.53
sample09497,cd8_t_cell,27478,110268,24.92
sample09497,cd4_t_cell,38122,110268,34.57
sample09497,nk_cell,18962,110268,17.2
sample09497,monocyte,16300,110268,14.78
sample09498,b_cell,5159,102597,5.03
sample09498,cd8_t_cell,25516,102597,24.87
sample09498,cd4_t_cell,32673,102597,31.85
sample09498,nk_cell,17924,102597,17.47
sample09498,monocyte,21325,102597,20.79
sample09499,b_cell,9965,111284,8.95
sample09499,cd8_t_cell,23923,111284,21.5
sample09499,cd4_t_cell,38613,111284,34.7
sample09499,nk_cell,15246,111284,13.7
sample09499,monocyte,23537,111284,21.15
sample09500,b_cell,11478,101801,11.27
sample09500,cd8_t_cell,26607,101801,26.14
sample09500,cd4_t_cell,25469,101801,25.02
sample09500,nk_cell,15923,101801,15.64
sample09500,monocyte,22324,101801,21.93
sample09501,b_cell,8625,108651,7.94
sample09501,cd8_t_cell,31128,108651,28.65
sample09501,cd4_t_cell,30393,108651,27.97
sample09501,nk_cell,17064,108651,15.71
sample09501,monocyte,21441,108651,19.73
sample09502,b_cell,9031,95271,9.48
sample09502,cd8_t_cell,24562,95271,25.78
sample09502,cd4_t_cell,26391,95271,27.7
sample09502,nk_cell,15154,95271,15.91
sample09502,monocyte,20133,95271,21.13
sample09503,b_cell,9900,100530,9.85
sample09503,cd8_t_cell,31718,100530,31.55
sample09503,cd4_t_cell,28142,100530,27.99
sample09503,nk_cell,13931,100530,13.86
sample09503,monocyte,16839,100530,16.75
sample09504,b_cell,5576,103749,5.37
sample09504,cd8_t_cell,28743,103749,27.7
sample09504,cd4_t_cell,36186,103749,34.88
sample09504,nk_cell,10858,103749,10.47
sample09504,monocyte,22386,103749,21.58
sample09505,b_cell,8582,111765,7.68
sample09505,cd8_t_cell,29988,111765,26.83
sample09505,cd4_t_cell,28639,111765,25.62
sample09505,nk_cell,17151,111765,15.35
sample09505,monocyte,27405,111765,24.52
sample09506,b_cell,13848,96007,14.42
sample09506,cd8_t_cell,22920,96007,23.87
sample09506,cd4_t_cell,25208,96007,26.26
sample09506,nk_cell,15177,96007,15.81
sample09506,monocyte,18854,96007,19.64
sample09507,b_cell,6796,98573,6.89
sample09507,cd8_t_cell,21894,98573,22.21
sample09507,cd4_t_cell,32982,98573,33.46
sample09507,nk_cell,11984,98573,12.16
sample09507,monocyte,24917,98573,25.28
sample09508,b_cell,13558,105868,12.81
sample09508,cd8_t_cell,31486,105868,29.74
sample09508,cd4_t_cell,30485,105868,28.8
sample09508,nk_cell,15012,105868,14.18
sample09508,monocyte,15327,105868,14.48
sample09509,b_cell,9781,95456,10.25
sample09509,cd8_t_cell,27628,95456,28.94
sample09509,cd4_t_cell,24043,95456,25.19
sample09509,nk_cell,11660,95456,12.22
sample09509,monocyte,22344,95456,23.41
sample09510,b_cell,9289,100617,9.23
sample09510,cd8_t_cell,33185,100617,32.98
sample09510,cd4_t_cell,32869,100617,32.67
sample09510,nk_cell,9623,100617,9.56
sample09510,monocyte,15651,100617,15.56
sample09511,b_cell,7567,102362,7.39
sample09511,cd8_t_cell,28947,102362,28.28
sample09511,cd4_t_cell,33088,102362,32.32
sample09511,nk_cell,10700,102362,10.45
sample09511,monocyte,22060,102362,21.55
sample09512,b_cell,8147,97682,8.34
sample09512,cd8_t_cell,26131,97682,26.75
sample09512,cd4_t_cell,25779,97682,26.39
sample09512,nk_cell,12809,97682,13.11
sample09512,monocyte,24816,97682,25.4
sample09513,b_cell,11199,93793,11.94
sample09513,cd8_t_cell,25661,93793,27.36
sample09513,cd4_t_cell,21599,93793,23.03
sample09513,nk_cell,18885,93793,20.13
sample09513,monocyte,16449,93793,17.54
sample09514,b_cell,11391,95827,11.89
sample09514,cd8_t_cell,25584,95827,26.7
sample09514,cd4_t_cell,28109,95827,29.33
sample09514,nk_cell,10594,95827,11.06
sample09514,monocyte,20149,95827,21.03
sample09515,b_cell,3785,97005,3.9
sample09515,cd8_t_cell,28732,97005,29.62
sample09515,cd4_t_cell,31485,97005,32.46
sample09515,nk_cell,15917,97005,16.41
sample09515,monocyte,17086,97005,17.61
sample09516,b_cell,15693,105480,14.88
sample09516,cd8_t_cell,30250,105480,28.68
sample09516,cd4_t_cell,32760,105480,31.06
sample09516,nk_cell,10259,105480,9.73
sample09516,monocyte,16518,105480,15.66
sample09517,b_cell,6598,108066,6.11
sample09517,cd8_t_cell,20156,108066,18.65
sample09517,cd4_t_cell,34062,108066,31.52
sample09517,nk_cell,14265,108066,13.2
sample09517,monocyte,32985,108066,30.52
sample09518,b_cell,8086,104851,7.71
sample09518,cd8_t_cell,30486,104851,29.08
sample09518,cd4_t_cell,32029,104851,30.55
sample09518,nk_cell,15014,104851,14.32
sample09518,monocyte,19236,104851,18.35
sample09519,b_cell,10152,108729,9.34
sample09519,cd8_t_cell,30967,108729,28.48
sample09519,cd4_t_cell,28664,108729,26.36
sample09519,nk_cell,14230,108729,13.09
sample09519,monocyte,24716,108729,22.73
sample09520,b_cell,6851,107737,6.36
sample09520,cd8_t_cell,20792,107737,19.3
sample09520,cd4_t_cell,38560,107737,35.79
sample09520,nk_cell,18708,107737,17.36
sample09520,monocyte,22826,107737,21.19
sample09521,b_cell,10859,102947,10.55
sample09521,cd8_t_cell,27392,102947,26.61
sample09521,cd4_t_cell,28135,102947,27.33
sample09521,nk_cell,13219,102947,12.84
sample09521,monocyte,23342,102947,22.67
sample09522,b_cell,13335,103353,12.9
sample09522,cd8_t_cell,31646,103353,30.62
sample09522,cd4_t_cell,24203,103353,23.42
sample09522,nk_cell,14562,103353,14.09
sample09522,monocyte,19607,103353,18.97
sample09523,b_cell,10707,100109,10.7
sample09523,cd8_t_cell,27873,100109,27.84
sample09523,cd4_t_cell,28674,100109,28.64
sample09523,nk_cell,14438,100109,14.42
sample09523,monocyte,18417,100109,18.4
sample09524,b_cell,12535,107129,11.7
sample09524,cd8_t_cell,34430,107129,32.14
sample09524,cd4_t_cell,24114,107129,22.51
sample09524,nk_cell,13356,107129,12.47
sample09524,monocyte,22694,107129,21.18
sample09525,b_cell,9843,97955,10.05
sample09525,cd8_t_cell,31290,97955,31.94
sample09525,cd4_t_cell,23810,97955,24.31
sample09525,nk_cell,8476,97955,8.65
sample09525,monocyte,24536,97955,25.05
sample09526,b_cell,10262,107585,9.54
sample09526,cd8_t_cell,29450,107585,27.37
sample09526,cd4_t_cell,33860,107585,31.47
sample09526,nk_cell,16940,107585,15.75
sample09526,monocyte,17073,107585,15.87
sample09527,b_cell,12126,100521,12.06
sample09527,cd8_t_cell,29683,100521,29.53
sample09527,cd4_t_cell,28466,100521,28.32
sample09527,nk_cell,18243,100521,18.15
sample09527,monocyte,12003,100521,11.94
sample09528,b_cell,12284,94223,13.04
sample09528,cd8_t_cell,24766,94223,26.28
sample09528,cd4_t_cell,24737,94223,26.25
sample09528,nk_cell,17013,94223,18.06
sample09528,monocyte,15423,94223,16.37
sample09529,b_cell,8876,95778,9.27
sample09529,cd8_t_cell,27110,95778,28.31
sample09529,cd4_t_cell,23820,95778,24.87
sample09529,nk_cell,13792,95778,14.4
sample09529,monocyte,22180,95778,23.16
sample09530,b_cell,7244,104518,6.93
sample09530,cd8_t_cell,25949,104518,24.83
sample09530,cd4_t_cell,35008,104518,33.49
sample09530,nk_cell,16163,104518,15.46
sample09530,monocyte,20154,104518,19.28
sample09531,b_cell,7942,97137,8.18
sample09531,cd8_t_cell,23508,97137,24.2
sample09531,cd4_t_cell,37189,97137,38.29
sample09531,nk_cell,10902,97137,11.22
sample09531,monocyte,17596,97137,18.11
sample09532,b_cell,6387,108250,5.9
sample09532,cd8_t_cell,32494,108250,30.02
sample09532,cd4_t_cell,34860,108250,32.2
sample09532,nk_cell,15061,108250,13.91
sample09532,monocyte,19448,108250,17.97
sample09533,b_cell,17747,92735,19.14
sample09533,cd8_t_cell,25244,92735,27.22
sample09533,cd4_t_cell,26219,92735,28.27
sample09533,nk_cell,10300,92735,11.11
sample09533,monocyte,13225,92735,14.26
sample09534,b_cell,9259,97758,9.47
sample09534,cd8_t_cell,30589,97758,31.29
sample09534,cd4_t_cell,26701,97758,27.31
sample09534,nk_cell,16724,97758,17.11
sample09534,monocyte,14485,97758,14.82
sample09535,b_cell,4885,95074,5.14
sample09535,cd8_t_cell,25771,95074,27.11
sample09535,cd4_t_cell,25481,95074,26.8
sample09535,nk_cell,14852,95074,15.62
sample09535,monocyte,24085,95074,25.33
sample09536,b_cell,8387,89924,9.33
sample09536,cd8_t_cell,28884,89924,32.12
sample09536,cd4_t_cell,32578,89924,36.23
sample09536,nk_cell,9074,89924,10.09
sample09536,monocyte,11001,89924,12.23
sample09537,b_cell,12885,112134,11.49
sample09537,cd8_t_cell,37363,112134,33.32
sample09537,cd4_t_cell,25203,112134,22.48
sample09537,nk_cell,15330,112134,13.67
sample09537,monocyte,21353,112134,19.04
sample09538,b_cell,9727,105961,9.18
sample09538,cd8_t_cell,27060,105961,25.54
sample09538,cd4_t_cell,24872,105961,23.47
sample09538,nk_cell,18241,105961,17.21
sample09538,monocyte,26061,105961,24.59
sample09539,b_cell,14248,103032,13.83
sample09539,cd8_t_cell,17097,103032,16.59
sample09539,cd4_t_cell,31225,103032,30.31
sample09539,nk_cell,17934,103032,17.41
sample09539,monocyte,22528,103032,21.87
sample09540,b_cell,14073,107150,13.13
sample09540,cd8_t_cell,16929,107150,15.8
sample09540,cd4_t_cell,25871,107150,24.14
sample09540,nk_cell,29558,107150,27.59
sample09540,monocyte,20719,107150,19.34
sample09541,b_cell,5617,95090,5.91
sample09541,cd8_t_cell,26260,95090,27.62
sample09541,cd4_t_cell,26423,95090,27.79
sample09541,nk_cell,18078,95090,19.01
sample09541,monocyte,18712,95090,19.68
sample09542,b_cell,7508,108903,6.89
sample09542,cd8_t_cell,32694,108903,30.02
sample09542,cd4_t_cell,18996,108903,17.44
sample09542,nk_cell,23718,108903,21.78
sample09542,monocyte,25987,108903,23.86
sample09543,b_cell,5517,97029,5.69
sample09543,cd8_t_cell,28668,97029,29.55
sample09543,cd4_t_cell,33229,97029,34.25
sample09543,nk_cell,14166,97029,14.6
sample09543,monocyte,15449,97029,15.92
sample09544,b_cell,16831,96859,17.38
sample09544,cd8_t_cell,25497,96859,26.32
sample09544,cd4_t_cell,26949,96859,27.82
sample09544,nk_cell,8119,96859,8.38
sample09544,monocyte,19463,96859,20.09
sample09545,b_cell,7874,91078,8.65
sample09545,cd8_t_cell,21500,91078,23.61
sample09545,cd4_t_cell,29607,91078,32.51
sample09545,nk_cell,18526,91078,20.34
sample09545,monocyte,13571,91078,14.9
sample09546,b_cell,13751,108849,12.63
sample09546,cd8_t_cell,24963,108849,22.93
sample09546,cd4_t_cell,32751,108849,30.09
sample09546,nk_cell,17926,108849,16.47
sample09546,monocyte,19458,108849,17.88
sample09547,b_cell,7933,101128,7.84
sample09547,cd8_t_cell,27983,101128,27.67
sample09547,cd4_t_cell,23934,101128,23.67
sample09547,nk_cell,15509,101128,15.34
sample09547,monocyte,25769,101128,25.48
sample09548,b_cell,7064,98015,7.21
sample09548,cd8_t_cell,23670,98015,24.15
sample09548,cd4_t_cell,30016,98015,30.62
sample09548,nk_cell,14285,98015,14.57
sample09548,monocyte,22980,98015,23.45
sample09549,b_cell,8441,98511,8.57
sample09549,cd8_t_cell,28535,98511,28.97
sample09549,cd4_t_cell,31197,98511,31.67
sample09549,nk_cell,11700,98511,11.88
sample09549,monocyte,18638,98511,18.92
sample09550,b_cell,5526,108567,5.09
sample09550,cd8_t_cell,28225,108567,26.0
sample09550,cd4_t_cell,30957,108567,28.51
sample09550,nk_cell,15302,108567,14.09
sample09550,monocyte,28557,108567,26.3
sample09551,b_cell,12209,104342,11.7
sample09551,cd8_t_cell,29473,104342,28.25
sample09551,cd4_t_cell,23026,104342,22.07
sample09551,nk_cell,15921,104342,15.26
sample09551,monocyte,23713,104342,22.73
sample09552,b_cell,10868,97374,11.16
sample09552,cd8_t_cell,20518,97374,21.07
sample09552,cd4_t_cell,36147,97374,37.12
sample09552,nk_cell,11524,97374,11.83
sample09552,monocyte,18317,97374,18.81
sample09553,b_cell,12230,101594,12.04
sample09553,cd8_t_cell,25805,101594,25.4
sample09553,cd4_t_cell,27491,101594,27.06
sample09553,nk_cell,19080,101594,18.78
sample09553,monocyte,16988,101594,16.72
sample09554,b_cell,7753,105456,7.35
sample09554,cd8_t_cell,21266,105456,20.17
sample09554,cd4_t_cell,45518,105456,43.16
sample09554,nk_cell,11567,105456,10.97
sample09554,monocyte,19352,105456,18.35
sample09555,b_cell,13015,101579,12.81
sample09555,cd8_t_cell,27408,101579,26.98
sample09555,cd4_t_cell,28744,101579,28.3
sample09555,nk_cell,9131,101579,8.99
sample09555,monocyte,23281,101579,22.92
sample09556,b_cell,13365,90501,14.77
sample09556,cd8_t_cell,22438,90501,24.79
sample09556,cd4_t_cell,24412,90501,26.97
sample09556,nk_cell,17887,90501,19.76
sample09556,monocyte,12399,90501,13.7
sample09557,b_cell,9829,97063,10.13
sample09557,cd8_t_cell,21938,97063,22.6
sample09557,cd4_t_cell,31903,97063,32.87
sample09557,nk_cell,11034,97063,11.37
sample09557,monocyte,22359,97063,23.04
sample09558,b_cell,13510,96179,14.05
sample09558,cd8_t_cell,22535,96179,23.43
sample09558,cd4_t_cell,23693,96179,24.63
sample09558,nk_cell,18024,96179,18.74
